"AssetId","Holder","File","Line","Snippet"
"72345557707985","Not enough Fate Coins","src/client/UI/ShopPanel.luau","1211","icon = ""rbxassetid://72345557707985"","
"72655456102850","Mystical Crown","src/shared/ItemCatalog.luau","899","image = ""rbxassetid://72655456102850"","
"72655456102850","Mystical Crown","src/shared/ItemCatalog_unix.luau","518","image = ""rbxassetid://72655456102850"","
"72889596387508","THESTRONGEST","src/shared/ItemCatalog.luau","1059","image = ""rbxassetid://72889596387508"","
"73558749824817","Animatronic Pets","src/shared/BundleCatalog.luau","37","coverImage = ""rbxassetid://73558749824817"","
"73558749824817","FNAF_BANNER_IMAGE","src/client/UI/ShopPanel.luau","673","local FNAF_BANNER_IMAGE = ""rbxassetid://73558749824817"""
"73872999924845","FreddyMaskCrown","src/shared/ItemCatalog.luau","1329","image = ""rbxassetid://73872999924845"","
"73872999924845","FreddyMaskCrown","src/shared/ItemCatalog.luau","1647","crown_freddy_mask = { id = ""crown_freddy_mask"", name = ""FreddyMaskCrown"", type = ""ExclusiveCrown"", rarity = ""Legendary"", image = ""rbxassetid://73872999924845"", iconText = """", iconColor = Color3.fromRGB(186, 132, 92), thumbnailBgColor = Color3.fromRGB(30, 20, 14), fateCoins = 80000, tag = ""NEW"", modelPath = ""ItemModels.Crowns.Exclusive.FreddyMaskCrown"" },"
"74636973353299","GoldbearPlush","src/client/UI/PetsPanel.luau","75","GoldbearPlush = ""rbxassetid://74636973353299"","
"74636973353299","GoldbearPlush","src/shared/ItemCatalog.luau","368","image = ""rbxassetid://74636973353299"","
"74957106349993","Darkness Crown","src/shared/ItemCatalog.luau","912","image = ""rbxassetid://74957106349993"","
"74957106349993","Darkness Crown","src/shared/ItemCatalog_unix.luau","531","image = ""rbxassetid://74957106349993"","
"74957106349993","PRELOAD_ASSETS[]","src/client/UIController.luau","1077","""rbxassetid://74957106349993"","
"75985773259235","Chill Face","src/shared/ItemCatalog.luau","763","image = ""rbxassetid://75985773259235"","
"76222720040195","SidebarButton:Shop","src/client/UI/HUDPanel.luau","490","Components.CreateSideButton(sidebar, ""Shop"", """", C.SideShop, 1, function() if callbacks.onShop then callbacks.onShop() end end, ""rbxassetid://76222720040195"")"
"76259359648400","Electric Crown","src/shared/ItemCatalog.luau","1297","image = ""rbxassetid://76259359648400"","
"76259359648400","Electric Crown","src/shared/ItemCatalog.luau","1645","crown_electric = { id = ""crown_electric"", name = ""Electric Crown"", type = ""ExclusiveCrown"", rarity = ""Legendary"", image = ""rbxassetid://76259359648400"", iconText = """", iconColor = Color3.fromRGB(48, 198, 255), thumbnailBgColor = Color3.fromRGB(18, 25, 42), fateCoins = 40000, tag = ""EXCLUSIVE"", modelPath = ""ItemModels.Crowns.Exclusive.Electric Crown"" },"
"76259359648400","Electric Crown","src/shared/ItemCatalog_unix.luau","796","image = ""rbxassetid://76259359648400"","
"76259359648400","Electric Crown","src/shared/ItemCatalog_unix.luau","955","crown_electric = { id = ""crown_electric"", name = ""Electric Crown"", type = ""ExclusiveCrown"", rarity = ""Legendary"", image = ""rbxassetid://76259359648400"", iconText = """", iconColor = Color3.fromRGB(48, 198, 255), thumbnailBgColor = Color3.fromRGB(18, 25, 42), robux = 149, tag = ""EXCLUSIVE"", modelPath = ""ItemModels.Crowns.Exclusive.Electric Crown"" },"
"76313910758364","Black Swirl Crown","src/shared/ItemCatalog.luau","1044","image = ""rbxassetid://76313910758364"","
"78097046812121","Tigroligre Frutonni","src/shared/ItemCatalog.luau","835","image = ""rbxassetid://78097046812121"","
"78589744798774","Piccione Macchina","src/shared/ItemCatalog.luau","649","image = ""rbxassetid://78589744798774"","
"78589744798774","Piccione Macchina","src/shared/ItemCatalog_unix.luau","370","image = ""rbxassetid://78589744798774"","
"79501308232884","Cartoon Smoke Crown","src/shared/ItemCatalog.luau","998","image = ""rbxassetid://79501308232884"","
"81166013366597","Portal Crown","src/shared/ItemCatalog.luau","1313","image = ""rbxassetid://81166013366597"","
"81166013366597","Portal Crown","src/shared/ItemCatalog.luau","1646","crown_portal = { id = ""crown_portal"", name = ""Portal Crown"", type = ""ExclusiveCrown"", rarity = ""Legendary"", image = ""rbxassetid://81166013366597"", iconText = """", iconColor = Color3.fromRGB(88, 255, 200), thumbnailBgColor = Color3.fromRGB(8, 30, 25), fateCoins = 75000, tag = ""EXCLUSIVE"", modelPath = ""ItemModels.Crowns.Exclusive.Portal Crown"" },"
"81462451441223","pet_dog","src/shared/SpinWheelConfig.luau","64","wheelImage = ""rbxassetid://81462451441223"","
"81702684827965","pet_noob","src/shared/SpinWheelConfig.luau","88","wheelImage = ""rbxassetid://81702684827965"","
"82261955048760","Pink Butterfly","src/shared/ItemCatalog_unix.luau","300","image = ""rbxassetid://82261955048760"","
"82261955048760","Pink Butterfly","src/shared/ItemCatalog_unix.luau","951","pet_pink_butterfly = { id = ""pet_pink_butterfly"", name = ""Pink Butterfly"", type = ""ExclusivePet"", rarity = ""Legendary"", image = ""rbxassetid://82261955048760"", iconText = """", iconColor = Color3.fromRGB(255, 148, 208), thumbnailBgColor = Color3.fromRGB(35, 15, 28), robux = 199, tag = ""NEW"", modelPath = ""ItemModels.Pets.Legendary.Pink Butterfly"" },"
"82413653261556","AnimatronicBunny","src/shared/ItemCatalog.luau","413","image = ""rbxassetid://82413653261556"","
"82413653261556","AnimatronicBunny","src/shared/ItemCatalog.luau","1637","pet_bonnie = { id = ""pet_bonnie"", name = ""AnimatronicBunny"", type = ""ExclusivePet"", rarity = ""Epic"", image = ""rbxassetid://82413653261556"", iconText = """", iconColor = Color3.fromRGB(118, 88, 228), thumbnailBgColor = Color3.fromRGB(20, 16, 34), robux = 400, gamepassId = 1885101002, fateCoins = 70000, tag = ""NEW"", modelPath = ""ItemModels.Pets.Epic.FNAF.AnimatronicBunny"" },"
"82837073973871","Dark Goblem","src/shared/ItemCatalog.luau","1634","pet_dark_falcon = { id = ""pet_dark_falcon"", name = ""Dark Goblem"", type = ""ExclusivePet"", rarity = ""Legendary"", image = ""rbxassetid://82837073973871"", iconText = """", iconColor = Color3.fromRGB(38, 28, 48), thumbnailBgColor = Color3.fromRGB(12, 10, 18), robux = 250, gamepassId = 1716313058, tag = ""EXCLUSIVE"", modelPath = ""ItemModels.Pets.Legendary.Dark Goblem"", modelAssetId = 82837073973871 },"
"82837073973871","pet_dark_falcon","src/shared/ItemCatalog.luau","50","pet_dark_falcon = ""rbxassetid://82837073973871"","
"84470499168177","4 Free Spins","src/shared/DailyRewardConfig.luau","19","[4] = { type = ""Spins"", amount = 4, label = ""4 Free Spins"", icon = ""rbxassetid://84470499168177"", iconText = ""SPIN"", iconColor = {255, 200, 60} },"
"84840145874928","AnimatronicBear","src/shared/ItemCatalog.luau","398","image = ""rbxassetid://84840145874928"","
"84840145874928","AnimatronicBear","src/shared/ItemCatalog.luau","1636","pet_freddy_fazbear = { id = ""pet_freddy_fazbear"", name = ""AnimatronicBear"", type = ""ExclusivePet"", rarity = ""Epic"", image = ""rbxassetid://84840145874928"", iconText = """", iconColor = Color3.fromRGB(165, 108, 72), thumbnailBgColor = Color3.fromRGB(30, 22, 16), robux = 400, gamepassId = 1885101001, fateCoins = 70000, tag = ""NEW"", modelPath = ""ItemModels.Pets.Epic.FNAF.AnimatronicBear"" },"
"85473787445447","BRAINROT_MODE_IMAGE","src/client/UI/ForceNextModePanel.luau","58","local BRAINROT_MODE_IMAGE = ""rbxassetid://85473787445447"""
"85473787445447","BRAINROT_MODE_IMAGE","src/client/UI/ModeVotePanel.luau","60","local BRAINROT_MODE_IMAGE = ""rbxassetid://85473787445447"""
"85473787445447","BRAINROT_PLACEHOLDER_IMAGE","src/client/UI/RewardPopup.luau","158","local BRAINROT_PLACEHOLDER_IMAGE = ""rbxassetid://85473787445447"""
"85911772941715","AnimatronicChicken","src/shared/ItemCatalog.luau","428","image = ""rbxassetid://85911772941715"","
"85911772941715","AnimatronicChicken","src/shared/ItemCatalog.luau","1638","pet_chica = { id = ""pet_chica"", name = ""AnimatronicChicken"", type = ""ExclusivePet"", rarity = ""Epic"", image = ""rbxassetid://85911772941715"", iconText = """", iconColor = Color3.fromRGB(238, 198, 78), thumbnailBgColor = Color3.fromRGB(34, 28, 12), robux = 400, gamepassId = 1885101003, fateCoins = 70000, tag = ""NEW"", modelPath = ""ItemModels.Pets.Epic.FNAF.AnimatronicChicken"" },"
"86806758712291","Infinite Void Crown","src/shared/ItemCatalog.luau","1441","image = ""rbxassetid://86806758712291"","
"86806758712291","Infinite Void Crown","src/shared/ItemCatalog.luau","1654","crown_infinite_void = { id = ""crown_infinite_void"", name = ""Infinite Void Crown"", type = ""ExclusiveCrown"", rarity = ""Legendary"", image = ""rbxassetid://86806758712291"", iconText = """", iconColor = Color3.fromRGB(18, 8, 38), thumbnailBgColor = Color3.fromRGB(8, 5, 18), robux = 250, gamepassId = 1717662811, tag = ""LIMITED"", modelPath = ""ItemModels.Crowns.Exclusive.Infinite Void Crown"" },"
"86806758712291","Infinite Void Crown","src/shared/ItemCatalog_unix.luau","811","image = ""rbxassetid://86806758712291"","
"86806758712291","Infinite Void Crown","src/shared/ItemCatalog_unix.luau","956","crown_infinite_void = { id = ""crown_infinite_void"", name = ""Infinite Void Crown"", type = ""ExclusiveCrown"", rarity = ""Legendary"", image = ""rbxassetid://86806758712291"", iconText = """", iconColor = Color3.fromRGB(18, 8, 38), thumbnailBgColor = Color3.fromRGB(8, 5, 18), robux = 249, tag = ""LIMITED"", modelPath = ""ItemModels.Crowns.Exclusive.Infinite Void Crown"" },"
"90262618148713","HauntedCupcake","src/shared/ItemCatalog.luau","488","image = ""rbxassetid://90262618148713"","
"90262618148713","HauntedCupcake","src/shared/ItemCatalog.luau","1642","pet_cupcake = { id = ""pet_cupcake"", name = ""HauntedCupcake"", type = ""ExclusivePet"", rarity = ""Epic"", image = ""rbxassetid://90262618148713"", iconText = """", iconColor = Color3.fromRGB(255, 148, 188), thumbnailBgColor = Color3.fromRGB(30, 14, 22), robux = 400, gamepassId = 1885101007, fateCoins = 70000, tag = ""NEW"", modelPath = ""ItemModels.Pets.Epic.FNAF.HauntedCupcake"" },"
"91234042861337","Love Crown","src/shared/ItemCatalog.luau","926","image = ""rbxassetid://91234042861337"","
"91234042861337","Love Crown","src/shared/ItemCatalog_unix.luau","545","image = ""rbxassetid://91234042861337"","
"91529728615582","_petsBgImages[]","src/client/UI/ShopPanel.luau","131","""rbxassetid://91529728615582"","
"92371827400252","coinsBgArt.Image","src/client/UI/ShopPanel.luau","1468","coinsBgArt.Image = ""rbxassetid://92371827400252"""
"93004565620109","SidebarButton:Icons","src/client/UI/HUDPanel.luau","565","Components.CreateSideButton(sidebar, ""Icons"", """", C.SideIcons, 8, function() if callbacks.onIcons then callbacks.onIcons() end end, ""rbxassetid://93004565620109"")"
"94572633578005","""rbxassetid://94572633578005""","src/client/UI/HUDPanel.luau","506","""rbxassetid://94572633578005"""
"94572633578005","afkIcon.Image","src/client/UI/HUDPanel.luau","544","afkIcon.Image = isAFK and ""rbxassetid://94572633578005"" or ""rbxassetid://135444718943556"""
"95254192477409","TheStrongest","src/shared/ItemCatalog.luau","1764","image = ""rbxassetid://95254192477409"","
"96348372111632","Gold Star Crown","src/shared/ItemCatalog.luau","1251","image = ""rbxassetid://96348372111632"","
"96348372111632","Gold Star Crown","src/shared/ItemCatalog_unix.luau","750","image = ""rbxassetid://96348372111632"","
"96348372111632","PRELOAD_ASSETS[]","src/client/UIController.luau","1078","""rbxassetid://96348372111632"","
"96497577491317","La_Vacca_Saturno_Saturnita","src/shared/ItemCatalog.luau","677","image = ""rbxassetid://96497577491317"","
"96497577491317","La_Vacca_Saturno_Saturnita","src/shared/ItemCatalog_unix.luau","398","image = ""rbxassetid://96497577491317"","
"96693122849195","pet_pink_butterfly","src/shared/ItemCatalog.luau","52","pet_pink_butterfly = ""rbxassetid://96693122849195"","
"96693122849195","Pink Butterfly","src/shared/ItemCatalog.luau","1633","pet_pink_butterfly = { id = ""pet_pink_butterfly"", name = ""Pink Butterfly"", type = ""ExclusivePet"", rarity = ""Legendary"", image = ""rbxassetid://96693122849195"", iconText = """", iconColor = Color3.fromRGB(255, 148, 208), thumbnailBgColor = Color3.fromRGB(35, 15, 28), robux = 200, gamepassId = 1716864887, tag = ""NEW"", modelPath = ""ItemModels.Pets.Legendary.Pink Butterfly"", modelAssetId = 96693122849195 },"
"96775279467975","_petsBgImages[]","src/client/UI/ShopPanel.luau","134","""rbxassetid://96775279467975"","
"96913318777670","Glitched Dragon","src/shared/ItemCatalog.luau","1631","pet_glitched_dragon = { id = ""pet_glitched_dragon"", name = ""Glitched Dragon"", type = ""ExclusivePet"", rarity = ""Legendary"", image = ""rbxassetid://96913318777670"", iconText = """", iconColor = Color3.fromRGB(58, 255, 128), thumbnailBgColor = Color3.fromRGB(12, 32, 22), robux = 250, gamepassId = 1718832641, tag = ""EXCLUSIVE"", modelPath = ""ItemModels.Pets.Legendary.Glitched Dragon"", modelAssetId = 96913318777670 },"
"96913318777670","pet_glitched_dragon","src/shared/ItemCatalog.luau","51","pet_glitched_dragon = ""rbxassetid://96913318777670"","
"97639748967905","Pop Crown","src/shared/ItemCatalog.luau","984","image = ""rbxassetid://97639748967905"","
"98977461567105","JJK Bundle","src/shared/BundleCatalog.luau","90","coverImage = ""rbxassetid://98977461567105"","
"99697942325285","_petsBgImages[]","src/client/UI/ShopPanel.luau","132","""rbxassetid://99697942325285"","
